codmpio;ano;p_achiote;p_aguacate;p_ahuyama;p_aji;p_algodon;p_amaranto;p_arracacha;p_arrozr;p_bananoe;p_cacao;p_cafe;p_calendula;p_canap;p_coco;p_frijol;p_frijola;p_limon;p_lulo;p_maizt;p_maiztr;p_malanga;p_mango;p_maracuya;p_melon;p_name;p_naranja;p_palmaa;p_patilla;p_pina;p_platano;p_sorgo;p_tomate;p_tomatea;p_yuca;p_zaragoza;vrf_peq;vrf_medianos;vrf_grandes;nuf_peq;nuf_medianos;nuf_grandes;y_total;y_corr;y_corr_tribut;y_corr_tribut_IyC;y_corr_tribut_gasol;y_corr_tribut_otros_1;y_corr_tribut_otros_2;y_no_tribut;y_transf;y_transf_nal;y_transf_otra;g_total;g_corr;g_func;g_func_personal;g_func_general;g_func_trans;g_int_deudap;g_otros;deficit;y_cap_regalias;y_cap_transf;y_cap_cofinan;y_cap_otros;g_cap_FBKF;g_cap_resto;deficit_total;finan_credito;finan_credito_desemb;finan_credito_amort;finan_credito_balance;% ingresos corrientes destinados a funcionamiento;Magnitud de la deuda;% ingresos transferencias;% ingresos propios;% gasto destinado a inversi?n;Capacidad de ahorro;Indicador de desempe?o fiscal;Posici?n nacional seg?n desempe?o fiscal;Posici?n departamental seg?n desempe?o fiscal;DI_eficacia;DI_eficiencia;DI_rlegales;DI_capadmin;DI_gestion;DI_desemp_int;DI_rango_indice;DI_p_nal;DI_p_dep;indesarrollo_mun;indesarrollo_dep;total_inv_educ;inv_tranporte;inv_cult;inv_agropecuario;inv_aguasani;inv_ambiental;inv_dllocomun;inv_dyr;inv_en_educacion;inv_equipamiento;inv_gruposvunera;inv_en_justicia;inv_prevdesastr;inv_en_salud;inv_en_vivienda;inv_total;categoria;SGP_total;SGP_educaciontot;SGP_educacion_ps;SGP_educacion_c;SGP_educacion_cg;SGP_educacion_cm;SGP_saludtot;SGP_salud_rs;SGP_salud_sp;SGP_salud_of;SGP_propgeneral_ap;SGP_agua;SGP_propgeneraltot;SGP_progeneral_ld;SGP_propgeneral_de;SGP_propgeneral_ct;SGP_propgeneral_li;SGP_progeneral_fp;SGP_alimescolar;SGP_riberenos;SGP_resgindigena;SGP_fp;SGP_pinfancia;IGA_total;IGA_contratacion;IGA_simat;IGA_regalias;IGA_dialogo_informacion;coddepto;codprovincia;depto;provincia;municipio;pobl_rur;pobl_urb;pobl_tot;indrural;sisben3_pobl_1;sisben3_pobl_2;sisben3_pobl_3;sisben3_pobl_4;sisben3_pobl_5;sisben3_pobl_6;sisben3_pobl_7;sisben3_pobl_8;sisben3_pobl_9;sisben3_pobl_10;desactilosivo;asalt_pob;incur_pob;terrorismot;secuestros;pirateria_terr;reten_ileg;hostig_MD;ataq_instpol;acc_subversivas;emboscada;cont_arm;homic_vict;homic_caso;homicidios;homi_tr;desmovilizados;capturas_MD;coca;eventos_minas;o_acto_terror;o_amenazas;o_delito_sex;o_desap_for;o_desplaza;o_homic;o_minas_anti;o_perd_mue;o_secuest;o_hsininfo;o_tortura;o_vinc_mened;desplazados_expulsion;desplazados_recepcion;hurto_pers;hurto_resi;hurto_auto;hurto_moto;hurto_comer;hurto_entfin;hurto_vehi;hurto;pobsimple_primaria;pobsimple_primaria_p;pobsimple_secund;pobsimple_secundaria_p;asistesc;asistesc_5_a_24;librosleidosprom;anos_est_mun;t_establ;t_establ_o;t_establ_p;docen_total;docen_oficial;docen_nooficial;alumn_total;alumn_oficial;alumn_nooficial;alumn_rural;alumn_urbano;alumn_pre;alumn_pri;alumn_sec;alumn_med;alumn_jov;alumn_acel;alumn_pre_o;alumn_pri_o;alumn_sec_o;alumn_med_o;alumn_jov_o;alumn_acel_o;alumn_pre_p;alumn_pri_p;alumn_sec_p;alumn_med_p;alumn_jov_p;alumn_acel_p;alumn_pre_u;alumn_pri_u;alumn_sec_u;alumn_med_u;alumn_jov_u;alumn_acel_u;alumn_pre_r;alumn_pri_r;alumn_sec_r;alumn_med_r;alumn_jov_r;alumn_acel_r;alumn_mpre;alumn_mpri;alumn_msec;alumn_mmed;alumn_mjov;alumn_macel;alumn_hpre;alumn_hpri;alumn_hsec;alumn_hmed;alumn_hjov;alumn_hacel;alumn_prejar;alumn_jardin;alumn_transi;alumn_pri1;alumn_pri2;alumn_pri3;alumn_pri4;alumn_pri5;alumn_sec6;alumn_sec7;alumn_sec8;alumn_sec9;alumn_med10;alumn_med11;alumn_med12;alumn_med13;alumn_cicloj1;alumn_cicloj2;alumn_cicloj3;alumn_cicloj4;alumn_cicloj5;alumn_cicloj6;alum_totalsu;alum_ruralsu;alum_urbanosu;alumn_presu;alumn_prisu;alumn_secsu;alumn_medsu;alumn_jovsu;alumn_presu_u;alumn_prisu_u;alumn_secsu_u;alumn_medsu_u;alumn_jovsu_u;alumn_presu_r;alumn_prisu_r;alumn_secsu_r;alumn_medsu_r;alumn_jovsu_r;alumn_mpresu;alumn_mprisu;alumn_msecsu;alumn_mmedsu;alumn_mjovsu;alumn_hpresu;alumn_hprisu;alumn_hsecsu;alumn_hmedsu;alumn_hjovsu;adies_serv_2;insc_tot_2;insc_ofic_1;insc_ofic_2;aadm_pres_2;matr_tot_1;matr_tot_2;matr_ofic_1;matr_ofic_2;grad_tot_1;grad_tot_2;grad_nofi_1;grad_nofi_2;grad_ofic_1;grad_ofic_2;s11_total;s11_leng;s11_mate;s11_filo;s11_biol;s11_quim;s11_fisi;s11_soci;s11_ingles;s11_total_ca;s11_total_cf;s11_total_jc;s11_total_jm;s11_total_jn;s11_total_js;s11_total_jt;s11_total_h;s11_total_m;s11_total_r;s11_total_u;s11_total_e1;s11_total_e2;s11_total_e3;s11_total_e4;s11_total_e5;s11_total_e6;s11_total_nt;s11_total_t;s11_total_epn;s11_total_epsi;s11_total_epsc;s11_total_ept;s11_total_emn;s11_total_emsi;s11_total_emsc;s11_total_emt;n_icfes;col_total;col_total_o;col_total_p;col_total_jn;col_total_js;col_total_jt;col_total_mx;col_total_m;col_total_f;subsidiado;cober_subsidiado;contributivo;especial;nacimientos;naci_bajopeso;defunciones;defun_menores;defun_ninez;TMI;prestadores;sedes;tacued;turbacued;truracued;taseo;turbaseo;truraseo;talcan;turbalcan;truralcan;icee_cm;icee_resto;icee_tot;catastro;g_ures_ani;g_ures_con;g_u_tot;cob_gres_pot;cob_gres_efec
44420;2007;;96;;35;;;;;;28,8;81;;;;24;;20;;;180,9;230;85;;50;;84;;;;320;;170;;270;;6;180,6719971;;1;3;;3602,614;1011,104;421,733;2,613;146,727;;248,182;7,445;581,926;581,727;0,199;4134,971;723,423;723,423;417,712;170,069;135,642;0;;287,681;0;2189,309;0;402,201;2223,941;1187,607;-532,357;0;0;0;532,357;79,4492099;0;76,92289543;11,70630548;82,50476243;28,45216714;61,59;588;10;0;21,81666667;74,15;0;30,79288438;31,68988776;Critico;1040;7;61,28922255;48,67141088;;598219;58654;224042;1112538;5400;11864;86620;245957;24533;19097;58347;6425;304485;43160;2994476;6;2485996615;49300043;0;49300043;0;49300043;271117477;257555696;13561781;0;599919040;;1432326958;569028871;58528684;43896513;614551181;146321709;62262437;0;0;71070690;0;;;;;;44;4482;La Guajira;Sur;La Jagua del Pilar;816;2006;2822;0,289156616;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;;0;1;;;;;48;;;;;;;;48;40;0;1;0;0;0;0;0;1;;287;;360;;;;;2;2;0;26;26;0;591;591;0;104;487;115;281;161;34;0;;115;281;161;34;0;;0;0;0;0;0;;85;207;161;34;0;;30;74;0;0;0;;55;120;83;21;0;;60;161;78;13;0;;19;21;75;64;51;73;44;49;72;32;34;23;18;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;0;0;47,95866013;47,53063583;47,83249664;48,47223282;46,95944977;50,58665085;51,85601425;47,87237549;47,05216599;47,95866013;;47,95866013;48,3723793;;;;47,72106171;48,16655731;;;;;;;;;;;;;;;;;;;15;1;1;0;0;0;0;1;0;0;2229;1;;;31;3;7;2;0;21,96;;;;;;;;;;;;;;;344;344;284;286;100;82,55813599
44420;2008;;108;;80;30,108;;;;;30;143,4;;;;29,2;;24;;;386;250;95;;88;;90;;;;340;;205;;300;;7,099999905;;;1;;;3203,304;1353,391;536,773;2,944;336,462;;176,704;4,853;811,765;760,546;51,219;3451,218;983,07;983,07;482,951;316,731;183,388;0;;370,321;0;1849,913;0;0;1216,558;1251,59;-247,914;0;0;0;247,914;69,54826216;0;81,49270253;16,7568548;71,51527374;27,36245475;58,83;697;12;0;14,02;0;31,476;45,15125033;14,79281258;Critico;1086;15;61,9283846;49,89838952;;599847;38910;0;470313;26191;16900;82516;237742;26857;87635;42736;0;652097;17805;2468148;6;2560933914;57476140;0;57476140;10350000;47126140;332210387;311270593;20939794;0;;460226975;1593198501;638679468;61505187;46128890;796740705;50144251;9506282;0;0;72901894;35413735;;;;;;44;4482;La Guajira;Sur;La Jagua del Pilar;836;2049;2885;0,289774686;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;;0;;;3;;;47;;;;;;;;47;52;0;2;1;0;0;0;1;3;;286;;354;;;;;2;2;0;25;25;0;478;478;0;64;414;42;254;147;35;0;;42;254;147;35;0;;0;0;0;0;0;;31;201;147;35;0;;11;53;0;0;0;;21;105;73;22;0;;21;149;74;13;0;;0;0;42;64;54;33;59;44;50;47;23;27;20;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;0;0;46,83811951;48,05478668;45,81768417;44,20671463;47,23901367;48,36341476;52,8571701;48,42570114;47,67062378;47,47080231;37,34786987;47,47080231;37,34786987;;;;47,46351624;46,35170364;;46,83811951;46,28710175;55,16485596;;;;;46,64682007;48,17721939;;49,51322937;38,28048325;42,73448181;50,37312317;46,61360168;44,25684357;47,75017929;16;1;1;0;0;0;0;1;0;0;2229;0,963683528;;;26;3;2;0;1;21;;;67,28;100;0;67,28;100;0;67,28;100;0;;;;344;344;287;290;100;83,43022919
44420;2009;;108;36;56;83;;;;;28,8;107;;;;25;;20;;;295,4;220;95;;36;;96;;;;340;;332;;225;;32,09999847;;;5;;;4915,243;2540,279;303,234;1,435;29,388;;246,766;6,633;2230,412;1612,648;617,764;4811,14;906,067;906,067;558,156;302,648;45,263;0;;1634,212;0;2374,964;0;0;2335,269;1569,804;104,103;0;0;0;-104,103;79,26886038;0;81,12746409;6,169257552;81,1673117;64,33198873;63,09;279;8;0;51,785;76,06;31,16;47,12555813;43,74263953;Bajo;977;6;48,7999283;36,38567852;;844950;119131;43663;833180;33298;0;109174;118014;248020;179413;56834;62164;774618;13185;3908073;6;3262849004;58736140;0;58736140;11610000;47126140;346862427;317610575;29251852;0;;464472792;2235651198;913239590;66222635;49666976;1128495727;78026270;9853020;0;0;92693517;54579910;;;;;;44;4482;La Guajira;Sur;La Jagua del Pilar;855;2087;2942;0,290618628;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;;0;;;;;;19;;;1;;;;;19;9;1;1;1;0;1;0;1;4;;285;;351;;;;;2;2;0;24;24;0;461;461;0;73;388;57;246;124;34;0;0;57;246;124;34;0;0;0;0;0;0;0;0;38;192;124;34;0;0;19;54;0;0;0;0;20;101;61;18;0;0;37;145;63;16;0;0;0;0;57;40;61;51;43;51;41;29;43;11;18;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;0;0;44,6579361;46,11629868;46,14516068;48,49832916;45,42372894;45,14083481;46,37994385;46,69158936;44,88366318;44,57268524;45,93670654;44,57268524;;45,93670654;;;48,5246582;40,7912178;;44,6579361;44,6579361;;;;;;44,6579361;;;41,78990173;48,9484024;51,885952;;42,38164139;45,69261551;;16;1;1;0;0;0;0;1;0;0;2209;0,934828608;45;;30;3;4;1;0;20,05;;;99,78;99,78;0;99,78;99,78;0;99,78;99,78;0;;;;344;344;288;291;100;83,72093201
44420;2010;;108;42;48;34,5644;;;;;28,2;157;;;;36,3;;16;;;301,2;190;90;;;;78;;;;415;;270;;391;;57,72000122;;;9;;;4523,412;1562,486;500,143;67,482;14,651;;407,413;1,241;1061,102;836,703;224,399;4860,561;1191,664;1191,664;586,333;605,331;0;0;;370,822;0;2959,909;0;1,017;2222,604;1446,293;-337,149;120;120;0;217,149;68,6010005;0;83,93248282;32,08886352;75,48299466;23,73282065;59,6;899;14;0;56,42333333;45,33;0;29,79977206;32,88827635;Critico;1054;13;0,377931471;0,266086303;;1522020;106439;13670;524241;34151;7578;102306;124732;34986;171905;181515;18605;692730;7395;3668897;6;2818825272;60772831;0;60772831;13661000;47111831;357255716;329291673;27964043;0;;429493941;1875338285;753541275;67547088;50660316;950711018;52878588;10748280;0;0;85216219;0;39,78013367;0;;;40,18461538;44;4482;La Guajira;Sur;La Jagua del Pilar;872;2121;2993;0,291346461;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3;0;;;3;;;6;;;;;;;;6;9;0;1;2;0;2;0;2;5;;283;;345;;;;;2;2;0;21;21;0;473;473;0;64;409;62;256;125;30;0;0;62;256;125;30;0;0;0;0;0;0;0;0;44;210;125;30;0;0;18;46;0;0;0;0;36;106;60;20;0;0;26;150;65;10;0;0;0;0;62;70;39;63;44;40;42;30;21;32;13;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;0;0;45,17362213;44,83161163;45,87178421;48,54629135;48,83594894;48,25793457;46,06270218;43,50857925;48,06583786;45,17362213;;45,20210266;43,72826767;;;44,63251114;51,31718445;41,07791901;;45,17362213;43,65899658;42,57046127;48,15516281;;;;45,17362213;;;45,94319534;39,65354919;47,33850098;;43,60832214;53,33865738;40,13919449;20;1;1;0;0;0;0;1;0;0;1758;0,810138249;55;;20;1;7;0;0;19,1;1;1;;;;;;;;;;;;;344;344;293;298;100;85,17441559
44420;2011;;116;84;60;312,7661443;;;;;22;125,6;;;;57,8;;18;;;338;260;95;;;;72;;20;;435;;234;;629;;222,4429932;279,4570007;;28;3;;3611,121629;1214,507048;148,323081;0,241698;21,559;;102,6062;46,289821;1019,894146;1019,894146;0;5571,41;927,561;927,561;603,69;305,871;18;0;;286,946048;190,245585;2024,348234;0;182,020762;3110,649;1533,2;-1960,288371;0;0;0;-1960,288371;68,08958641;0;89,57017507;12,21261591;83,35141374;23,62654449;56,76;991;14;0;55,13833333;15,15;13,71;35,23384806;26,38054535;Critico;1087;15;;;;;;;;;;;;;;;;;;;6;3423471407;69819407;0;69819407;14390000;55429407;345403885;313065421;32338464;0;;357590869;2540690323;1042170387;69688331;52266248;1287104901;89460456;11387842;0;0;98579081;0;50,13628172;1,315789474;97,04347826;;59,23523352;44;4482;La Guajira;Sur;La Jagua del Pilar;888;2157;3045;0,291625619;484;435;329;212;203;119;73;57;18;6;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;;;;;;;;1;;;;;;0;38;0;0;2;0;0;0;2;2;;283;;341;;;;;2;2;;24;24;0;553;553;0;85;468;65;320;121;47;0;;65;320;121;47;0;;;;;;;;53;247;121;47;0;;12;73;0;0;0;;34;142;56;30;0;;31;178;65;17;0;;0;0;65;70;72;52;71;55;44;30;29;18;31;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;0;0;47,54837799;51,16982269;49,21801376;48,08937836;47,99026108;42,37555695;48,91271973;47,02643204;47,29831696;47,54837799;;48,02060699;42,08349228;47,81877899;;;45,33965302;48,92883301;42,08349228;48,00378799;45,91582489;35,60817337;;;;;47,52584839;47,81877899;;44,27276993;55,40415192;47,63376999;;44,30360413;52,49025726;46,66247177;13;1;1;0;0;0;0;1;0;0;1768;1;65;11;36;6;5;0;0;19,1;1;1;62,36;96,27;19,05;45,26;69,96;13,73;58,06;88,6;19,05;100;61,09876251;84,34004211;344;344;297;302;100;86,33721161
44420;2012;;112;90;91;487,2628333;;;;;21,5;276,6;;;;46,7;;18;;;348,9;230;95;;9;;72;;10;;470;;162;;578;;219,5460052;48;;19;1;;3981,585;1252,338;303,728;34,43;35,064;;169,087;53,794;894,816;885,166;9,65;3960,661;813,882;813,882;609,187;171,091;33,604;0;;438,456;6,382;2368,926;0;353,939;1871,056;1275,723;20,924;0;0;0;20,924;65,32830039;0;81,88884577;24,25287742;79,45085429;35,01099543;61,07;843;14;68,24147;47,25333333;91,19;65,81;63,43793621;67,53068489;Medio;498;6;;;;;;;;;;;;;;;;;;;6;3024936619;88971586;0;88971586;36800000;52171586;347559915;319036045;28523870;0;;381727447;2085689988;857996570;72287706;54215779;1041431024;59758909;15683368;0;0;95217434;10086881;70,84404312;75,6097561;90,86826347;;83,89858966;44;4482;La Guajira;Sur;La Jagua del Pilar;903;2191;3094;0,291855216;605;515;386;290;243;134;79;62;22;5;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;;;;;;22;;;1;;;;;22;19;2;0;2;0;2;0;2;6;;283;;337;;;;;6;6;;26;26;0;587;587;0;104;483;89;313;140;45;0;;89;313;140;45;0;;;;;;;;68;230;140;45;0;;21;83;0;0;0;;45;142;62;25;0;;44;171;78;20;0;;0;22;67;83;65;71;40;54;52;44;18;26;22;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;0;;;0;0;46,25990295;45,91623688;47,4053421;46,21367264;48,11899567;47,69366837;48,87585068;46,41924286;45,45419312;46,35343933;43,73445892;48,26515961;40,7743988;43,73445892;34,10251999;;46,68170166;45,98697662;37,62639999;46,57966232;46,77780914;46,00540161;;;;;46,28383255;45,61386108;49,25520325;44,77484131;47,57868958;46,55355835;41,7375946;46,29253387;47,9043808;44,06335449;28;1;1;0;0;0;0;1;0;0;1746;0,879154079;74;11;38;5;2;0;0;19,1;1;1;87,5;94,61;60;64,9;70,26;44,17;82,53;88,36;60;100;73,73949432;93,23664093;443;346;304;309;78,10383606;68,62302399
44420;2013;;124;54;60;;;;;;21,5;334,112139;;;;43,5;;20;;;465,9;250;95;;23;;78;;30;;445,5;;234;;663;;244,0399933;340;;25;2;;10315,616;1333,908;288,72;21,164;43,421;;185,667;7,137;1038,051;1038,051;0;4429,358;932,35;932,35;454,677;232,02;245,653;0;;401,558;6105,605;2770,837;63,675;41,591;1809,857;1687,151;5886,258;0;0;0;5886,258;64,1;0;96,11;21,64;78,95;30,1;57,54;;;25,57003257;51,97333333;96,46;88,55;73,0458537;61,83921045;Medio;;;;;;;;;;;;;;;;;;;;;;3339286726;133074298;0;133074298;45448000;87626298;388220053;352860807;35359246;0;;405941132;2323727123;962866165;74051526;55538644;1231270788;0;20828940;0;0;0;67495180;59,30690032;0;98,42271293;40;72,43580041;44;4482;La Guajira;Sur;La Jagua del Pilar;916;2212;3128;0,292838871;628;532;401;317;249;137;81;62;24;3;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;;1;;;16;;;;;;;;16;25;0;0;3;0;0;0;3;3;;284;;332;;;;;6;6;;29;29;0;618;618;0;122;496;94;319;158;47;0;0;94;319;158;47;0;0;0;0;0;0;0;0;59;232;158;47;0;0;35;87;0;0;0;0;43;146;72;18;0;0;51;173;86;29;0;0;0;19;75;79;76;63;68;33;71;31;37;19;27;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;7;0;;;7;0;45,67726135;42,7767067;45,95422363;47,1438446;48,73662186;47,01083374;49,38999176;44,40839767;43,68954086;45,67726135;;45,69463348;45,32980347;;;;47,65775299;43,03660202;;42,2027092;46,07249069;44,41252518;;;;;;45,67726135;;45,67726135;;;;45,67726135;;;21;1;1;0;0;0;0;1;0;0;1730;0,781744239;30;11;34;1;7;0;1;17,19;1;2;90,13;98,28;68;90,13;98,28;68;90,13;98,28;68;100;73,73949432;94,29695892;458;447;408;413;97,59825134;89,08296967
44420;2014;;124;66;72;24,09159109;;;;;17;404,7597087;;;;44;;25;;6;675;270;78;;120;;78;;;;495;;234;;656;;220,2779999;148,4570007;;21;1;;5248,187;1999,637;804,975;15,169;6,872;;754,18;3,339;1191,323;1024,323;167;11808,832;1157,152;1157,152;451,336;414,451;291,365;0;;842,485;262,275;2947,391;0;38,884;6970,965;3680,715;-6560,645;0;0;0;-6560,645;64,51731988;0;80,67526938;40,25605647;90,20096145;42,13189694;66,79300013;;;70,48;37,91833333;96,89;36,13333333;51,46316673;64,18787502;Medio;845;;;;;;;;;;;;;;;;;;;;;3492811768;117087551;0;117087551;47419000;69668551;451526139;419625267;31900872;0;;427353340;2477093171;1029511642;75488126;56616094;1315477309;0;19751567;0;0;0;0;57,28268568;34,12322275;78,1878089;66,66666667;66,94424908;44;4482;La Guajira;Sur;La Jagua del Pilar;927;2239;3166;0,292798489;616;497;406;296;221;121;71;54;17;2;;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;;3;0;;;;;;22;;;;;;;;22;18;1;1;4;0;0;0;4;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;0;47,52972412;;47,07091904;;;;;;45,76778793;47,52972412;;46,63644028;58,24912643;;;;43,312397;50,16555023;40,7943306;48,09100723;48,30561447;43,29809189;58,24912643;;;;48,16254425;39,93589783;;47,9797287;42,79734039;50,23708725;;44,11360168;48,0051651;52,43085861;13;1;;;;;;;;;1579;0,961046865;29;22;41;9;6;0;0;17,19;1;2;66,06;100;27,9;66,06;100;27,9;66,06;100;27,9;100;73,64340973;94,27609253;458;448;422;427;97,81659698;92,13973999
44420;2015;;108;60;72;;;;;;20,5;505,5166301;;;;38;;20;;;202,5;230;90;30;220;;72;;;;485;;216;;270;;261,7995605;;;30;;;10330,67188;2285,605957;1151,172974;42,54700089;19,92000008;;1052,925049;1,241999984;1133,19104;1083,134033;50,05699921;10814,67578;1232,495972;1232,495972;577,0139771;238,2489929;417,2330017;0;;1053,109985;111,8000031;3216,62793;4608,288086;108,3499985;5494,168945;4088,010986;-484,0039978;0;0;0;-484,0039978;79,04149431;0;42,70353371;50,36620485;88,6034866;46,07574534;74,79535857;309;;60,89;72,28833333;95,63;89,96;82,37767929;77,79650315;Satisfactorio;386;;;;;;;;;;;;;;;;;;;;;3943123321;132336671;0;132336671;51745331;80591340;491381096;457129325;34251771;0;;455006669;2639883673;1100843796;75488126;56616094;1406935657;0;23443415;0;0;174080754;26991043;58,39791035;16,09756098;72,65521797;82,5;68,48960751;44;4482;La Guajira;Sur;La Jagua del Pilar;937;2276;3213;0,291627765;666;554;452;325;241;145;78;54;17;3;;0;0;0;0;1;0;0;0;0;0;0;0;0;2;;;66;0;;;;;;3;;;;;;;;3;10;0;1;2;3;0;0;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,65828323;;42,55583191;;;;;;45,51127625;43,01502228;;43,00777435;43,08023834;;;;40,71641541;45,12975311;;;42,16390991;54,52322388;;;;;43,01502228;;42,29761505;42,01590729;41,39245224;51,55862808;;39,86468887;42,4079895;49,05893707;;1;;;;;;;;;1621;0,958037825;17;22;33;2;3;0;0;18,3563415;1;2;49,9;98,36;15,59;49,9;98,36;15,59;49,9;98,36;15,59;100;60,12658228;89,88764045;454;450;429;434;99,11894226;94,49339294
44420;2016;;100;66;72;;;;;;19;516,5126155;;;;35;;20;;;424,5;270;90;30;480;;72;;;;455;;162;;450;;116,836586;92,48000336;;11;5;;6984,291;1865,451;644,747;37,922;18,984;;529,456;1,682;1219,022;1117,881;101,141;6693,84;1101,508;1101,508;788,444;244,101;68,963;0;;763,943;374,801;3346,818;1262,524;134,697;2025,709;3566,623;290,451;0;0;0;290,451;62,3;0;69,29;34,56;83,54;40,95;64,96;;;98,4848;39,55238095;90,48851498;92,83279792;78,89706178;76,85568943;Satisfactorio;688;;;;;;;;;;;;;;;;;;;;;4148400541;154069547;0;154069547;55910003;98159544;551098774;513372141;37726633;0;;495271766;2739703311;1141680525;75488126;56616094;1465918566;0;24702305;0;0;158177561;25377277;58,76416359;20,12578616;98,97058824;75,34722222;65,67176299;44;4482;La Guajira;Sur;La Jagua del Pilar;946;2307;3253;0,290808499;668;568;451;323;252;148;90;56;17;2;;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;8;0;;;2;;;20;;;;;;;;20;0;1;0;2;2;1;0;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1809;0,973609419;18;13;;;;;;;1;2;47,43;98,3;15,36;47,43;98,3;15,36;47,43;98,3;15,36;;;;465;462;446;451;99,35484314;95,91397858
44420;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4966201072;159087313;0;159087313;57213293;101874020;527863014;485696438;42166576;0;;493778783;3633181926;1525936409;106548289;79911217;1920786011;0;25714685;0;0;102675919;23899432;;;;;;44;4482;La Guajira;Sur;La Jagua del Pilar;953;2336;3289;0,289753735;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;19;0;;;;;;2;;;;;;;;2;1;0;0;0;3;1;0;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
